Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
camino-de-mesa-acolchado-belleza-estrellada,,,,,,,,,L (36 cm × 275 cm),,,,,,,,,0.0,,0,continue,manual,49.95,164.95,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-luz-de-belen,Gesteppter Tischläufer - Licht von Bethlehem,"<p>¡Descubre el encanto de nuestro Camino de Mesa Acolchado, diseñado para añadir un toque de elegancia y confort a tu espacio de comedor!<br></p>
<p><strong>DETALLES DEL PRODUCTO:</strong></p>
<ul>
<li>
<strong>Material de Alta Calidad:</strong> Nuestras mantas están fabricadas con una mezcla premium de algodón y poliéster de Jetiy, combinando la suavidad y transpirabilidad del algodón con la durabilidad y facilidad de mantenimiento del poliéster.<br>
</li>
<li>
<strong>Variedad de Tamaños:</strong> Para satisfacer tus necesidades específicas, nuestro camino de mesa está disponible en tres tamaños prácticos:<br>
</li>
</ul>
<p><strong>S: 36 cm x 122 cm </strong>- Perfecto para pequeñas reuniones.<br><strong>M: 36 cm × 183 cm</strong> - Ideal para mesas de tamaño estándar.<br><strong>L: 36 cm × 275 cm </strong>- Adecuado para banquetes lujosos y mesas largas.<br></p>
<ul>
<li>
<strong>Diseños Diversificados: </strong>Descubre nuestra amplia gama de diseños deslumbrantes, cada uno creado para realzar la atmósfera de tus comidas con su encanto único.<br>
</li>
<li>
<strong>Mantenimiento Fácil: </strong>¡La vida ya es complicada! Por eso, nuestro camino de mesa es lavable a máquina y apto para secado en tambor, simplificando tu rutina de limpieza.<br>
</li>
</ul>
<p>Todos los productos se fabrican por encargo e impresos con los mejores estándares disponibles. ¡Eleva la decoración de tu mesa con nuestro encantador Camino de Mesa Acolchado, donde estilo y practicidad se encuentran!<br></p>
<p><strong>Nota: </strong>Como cada uno de nuestros productos se fabrica por encargo, puede haber una variación de aproximadamente el 20 % en el color, el patrón, el acabado y las costuras en comparación con las fotos de ejemplo. Sin embargo, garantizamos que el diseño principal se mantenga conforme a lo presentado.<br></p>",Emma Frankfurt,,,Mantelería,true,Tamaño,S (36 cm x 122 cm),,,,,,,,DHOD1-BZ523002,0.0,,0,continue,manual,39.95,134.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_c1dfb1ef-f29f-425d-a026-c79056476601.webp?v=1787062406,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
camino-de-mesa-acolchado-luz-de-belen,,,,,,,,,M (36 cm × 183 cm),,,,,,,,DHOD1-BZ523003,0.0,,0,continue,manual,44.95,149.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/BethlehemStarlightQuiltedTableRunnerNCU0NT1424_1.webp?v=1787062406,2,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-luz-de-belen,,,,,,,,,L (36 cm × 275 cm),,,,,,,,,0.0,,0,continue,manual,49.95,164.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/BethlehemStarlightQuiltedTableRunnerNCU0NT1424_2.webp?v=1787062405,3,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-luz-de-belen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/BethlehemStarlightQuiltedTableRunnerNCU0NT1424_3.webp?v=1787062405,4,,,,,,,,,,,,,,,,,,,,,,,,,
camino-de-mesa-acolchado-luz-de-belen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/BethlehemStarlightQuiltedTableRunnerNCU0NT1424_4.webp?v=1787062405,5,,,,,,,,,,,,,,,,,,,,,,,,,
camino-de-mesa-acolchado-espiritu-celta,Gesteppter Tischläufer - Keltischer Geist,"<p>¡Descubre el encanto de nuestro Camino de Mesa Acolchado, diseñado para añadir un toque de elegancia y confort a tu espacio de comedor!<br></p>
<p><strong>DETALLES DEL PRODUCTO:</strong></p>
<ul>
<li>
<strong>Material de Alta Calidad:</strong> Nuestras mantas están fabricadas con una mezcla premium de algodón y poliéster de Jetiy, combinando la suavidad y transpirabilidad del algodón con la durabilidad y facilidad de mantenimiento del poliéster.<br>
</li>
<li>
<strong>Variedad de Tamaños:</strong> Para satisfacer tus necesidades específicas, nuestro camino de mesa está disponible en tres tamaños prácticos:<br>
</li>
</ul>
<p><strong>S: 36 cm x 122 cm</strong> - Perfecto para pequeñas reuniones.<br><strong>M: 36 cm × 183 cm</strong> - Ideal para mesas de tamaño estándar.<br><strong>L: 36 cm × 275 cm</strong> - Adecuado para banquetes lujosos y mesas largas.<br></p>
<ul>
<li>
<strong>Diseños Diversos:</strong> Descubre nuestra amplia gama de diseños deslumbrantes, cada uno creado para realzar la atmósfera de tus comidas con su encanto único.<br>
</li>
<li>
<strong>Mantenimiento Fácil:</strong> ¡La vida ya es complicada! Por eso, nuestro camino de mesa es lavable a máquina y apto para secado en tambor, simplificando tu rutina de limpieza.<br>
</li>
</ul>
<p>Todos los productos se fabrican por encargo e imprimen según los mejores estándares disponibles. ¡Eleva la decoración de tu mesa con nuestro encantador Camino de Mesa Acolchado, donde estilo y practicidad se encuentran!<br></p>
<p><strong>Nota:</strong> Dado que cada uno de nuestros productos se fabrica por encargo, puede haber una variación de aproximadamente el 20% en el color, el patrón, el acabado y las costuras en comparación con las fotos de ejemplo. Sin embargo, garantizamos que el diseño principal se mantenga conforme a lo presentado.<br></p>",Emma Frankfurt,,,Mantelería,true,Tamaño,S (36 cm x 122 cm),,,,,,,,DHOD1-BZ523002,0.0,,0,continue,manual,39.95,134.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Celtic-Spirit-Tree-Quilted-Table-Runner-NCU0TH454_30c8d058-3e2b-43f7-810c-704e2056b680.webp?v=1787062409,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
camino-de-mesa-acolchado-espiritu-celta,,,,,,,,,M (36 cm × 183 cm),,,,,,,,DHOD1-BZ523003,0.0,,0,continue,manual,44.95,149.95,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-espiritu-celta,,,,,,,,,L (36 cm × 275 cm),,,,,,,,,0.0,,0,continue,manual,49.95,164.95,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-esplendor-artico,Gesteppter Tischläufer - Arktische Pracht,"<p>¡Descubre el encanto de nuestro Camino de Mesa Acolchado, diseñado para añadir un toque de elegancia y confort a tu espacio de comedor!<br></p>  
<p><strong>DETALLES DEL PRODUCTO:</strong></p>  
<ul>  
<li>  
<strong>Material de Alta Calidad:</strong> Nuestras mantas están fabricadas con una mezcla premium de algodón y poliéster de Jetiy, combinando la suavidad y transpirabilidad del algodón con la durabilidad y facilidad de mantenimiento del poliéster.<br>  
</li>  
<li>  
<strong>Variedad de Tamaños:</strong> Para satisfacer tus necesidades específicas, nuestro camino de mesa está disponible en tres tamaños prácticos:<br>  
</li>  
</ul>  
<p><strong>S: 36 cm x 122 cm </strong>- Perfecto para pequeñas reuniones.<br><strong>M: 36 cm × 183 cm</strong> - Ideal para mesas de tamaño estándar.<br><strong>L: 36 cm × 275 cm </strong>- Adecuado para banquetes lujosos y mesas largas.<br></p>  
<ul>  
<li>  
<strong>Diseños Variados:</strong> Descubre nuestra amplia gama de diseños deslumbrantes, cada uno creado para realzar la atmósfera de tus comidas con su encanto único.<br>  
</li>  
<li>  
<strong>Mantenimiento Fácil:</strong> ¡La vida ya es complicada! Por eso, nuestro camino de mesa es lavable a máquina y apto para secadora, simplificando tu rutina de limpieza.<br>  
</li>  
</ul>  
<p>Todos los productos se fabrican por encargo e impresos según los mejores estándares disponibles. ¡Eleva la decoración de tu mesa con nuestro encantador Camino de Mesa Acolchado, donde el estilo y la practicidad se encuentran!<br></p>  
<p><strong>Nota:</strong> Dado que cada uno de nuestros productos se fabrica por encargo, puede haber una variación de aproximadamente el 20% en el color, patrón, acabado y costuras en comparación con las fotos de ejemplo. Sin embargo, garantizamos que el diseño principal se mantendrá fiel a lo presentado.<br></p>",Emma Frankfurt,,,Mantelería,true,Tamaño,S (36 cm x 122 cm),,,,,,,,DHOD1-BZ523002,0.0,,0,continue,manual,39.95,134.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/30_9aa2488d-0581-4ad6-ad3f-e830ff2d0ea5.webp?v=1787062405,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
camino-de-mesa-acolchado-esplendor-artico,,,,,,,,,M (36 cm × 183 cm),,,,,,,,DHOD1-BZ523003,0.0,,0,continue,manual,44.95,149.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/ArcticGlowQuiltedTableRunnerNCU0NT634_1.webp?v=1787062405,2,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-esplendor-artico,,,,,,,,,L (36 cm × 275 cm),,,,,,,,,0.0,,0,continue,manual,49.95,164.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/ArcticGlowQuiltedTableRunnerNCU0NT634_2.webp?v=1787062404,3,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-esplendor-artico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/ArcticGlowQuiltedTableRunnerNCU0NT634_3.webp?v=1787062404,4,,,,,,,,,,,,,,,,,,,,,,,,,
camino-de-mesa-acolchado-esplendor-artico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/ArcticGlowQuiltedTableRunnerNCU0NT634_4.webp?v=1787062405,5,,,,,,,,,,,,,,,,,,,,,,,,,
camino-de-mesa-acolchado-desfile-de-gallos,Gesteppter Tischläufer - Hahnenparade,"<p>¡Descubre el encanto de nuestro Camino de Mesa Acolchado, diseñado para añadir un toque de elegancia y confort a tu espacio de comedor!<br></p>  
<p><strong>DETALLES DEL PRODUCTO:</strong></p>  
<ul>  
<li>  
<strong>Material de Alta Calidad:</strong> Nuestras colchas están fabricadas con una mezcla premium de algodón y poliéster de Jetiy, combinando la suavidad y transpirabilidad del algodón con la durabilidad y facilidad de mantenimiento del poliéster.<br>  
</li>  
<li>  
<strong>Variedad de Tamaños:</strong> Para satisfacer tus necesidades específicas, nuestro camino de mesa está disponible en tres tamaños prácticos:<br>  
</li>  
</ul>  
<p><strong>S: 36 cm x 122 cm</strong> - Perfecto para pequeñas reuniones.<br><strong>M: 36 cm × 183 cm</strong> - Ideal para mesas de tamaño estándar.<br><strong>L: 36 cm × 275 cm</strong> - Adecuado para banquetes lujosos y mesas largas.<br></p>  
<ul>  
<li>  
<strong>Diseños Diversos:</strong> Descubre nuestra amplia gama de diseños deslumbrantes, cada uno creado para realzar la atmósfera de tus comidas con su encanto único.<br>  
</li>  
<li>  
<strong>Mantenimiento Fácil:</strong> ¡La vida ya es complicada! Por eso, nuestro camino de mesa es lavable a máquina y apto para secado en tambor, simplificando tu rutina de limpieza.<br>  
</li>  
</ul>  
<p>Todos los productos se fabrican bajo pedido e impresos con los mejores estándares disponibles. ¡Eleva la decoración de tu mesa con nuestro encantador Camino de Mesa Acolchado, donde el estilo y la practicidad se encuentran!<br></p>  
<p><strong>Nota:</strong> Dado que cada uno de nuestros productos se fabrica bajo pedido, puede haber una variación de aproximadamente el 20% en el color, patrón, acabado y costuras en comparación con las fotos de ejemplo. Sin embargo, garantizamos que el diseño principal se mantenga conforme a lo presentado.<br></p>",Emma Frankfurt,,,Mantelería,true,Tamaño,S (36 cm x 122 cm),,,,,,,,DHOD1-BZ523002,0.0,,0,continue,manual,39.95,134.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/RoosterParadeQuiltedTableRunnerNCU0TH595_3b270d6f-f644-45d9-8359-1e9bfac1b8b2.webp?v=1787062404,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
camino-de-mesa-acolchado-desfile-de-gallos,,,,,,,,,M (36 cm × 183 cm),,,,,,,,DHOD1-BZ523003,0.0,,0,continue,manual,44.95,149.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_75558813-eedd-4f59-b6ed-3b1810b1244a.webp?v=1787062404,2,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-desfile-de-gallos,,,,,,,,,L (36 cm × 275 cm),,,,,,,,,0.0,,0,continue,manual,49.95,164.95,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-alas-escarlatas,Gesteppter Tischläufer - Scharlachrote Flügel,"<p>¡Descubre el encanto de nuestro Camino de Mesa Acolchado, diseñado para añadir un toque de elegancia y confort a tu comedor!<br></p>
<p><strong>DETALLES DEL PRODUCTO:</strong></p>
<ul>
<li>
<strong>Material de Alta Calidad:</strong> Nuestras mantas están fabricadas con una mezcla premium de algodón y poliéster de Jetiy, combinando la suavidad y transpirabilidad del algodón con la durabilidad y facilidad de mantenimiento del poliéster.<br>
</li>
<li>
<strong>Variedad de Tamaños:</strong> Para satisfacer tus necesidades específicas, nuestro camino de mesa está disponible en tres tamaños prácticos:<br>
</li>
</ul>
<p><strong>S: 36 cm x 122 cm </strong>- Perfecto para pequeñas reuniones.<br><strong>M: 36 cm × 183 cm</strong> - Ideal para mesas de tamaño estándar.<br><strong>L: 36 cm × 275 cm </strong>- Adecuado para banquetes lujosos y mesas largas.<br></p>
<ul>
<li>
<strong>Diseños Diversos:</strong> Descubre nuestra amplia gama de diseños deslumbrantes, cada uno creado para realzar la atmósfera de tus comidas con su encanto único.<br>
</li>
<li>
<strong>Mantenimiento Fácil:</strong> ¡La vida ya es complicada! Por eso, nuestro camino de mesa es lavable a máquina y apto para secado en tambor, simplificando tu rutina de limpieza.<br>
</li>
</ul>
<p>Todos los productos se fabrican por encargo e impresos con los mejores estándares disponibles. ¡Eleva la decoración de tu mesa con nuestro encantador Camino de Mesa Acolchado, donde estilo y practicidad se encuentran!<br></p>
<p><strong>Nota:</strong> Como cada uno de nuestros productos se fabrica por encargo, puede haber una variación de aproximadamente el 20% en el color, patrón, acabado y costuras en comparación con las fotos de ejemplo. Sin embargo, garantizamos que el diseño principal se mantenga fiel a lo presentado.<br></p>",Emma Frankfurt,,,Mantelería,true,Tamaño,S (36 cm x 122 cm),,,,,,,,DHOD1-BZ523002,0.0,,0,continue,manual,39.95,134.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/Crimson-Wings-Quilted-Table-Runner-NCU0TH1915.webp?v=1787062404,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
camino-de-mesa-acolchado-alas-escarlatas,,,,,,,,,M (36 cm × 183 cm),,,,,,,,DHOD1-BZ523003,0.0,,0,continue,manual,44.95,149.95,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
camino-de-mesa-acolchado-alas-escarlatas,,,,,,,,,L (36 cm × 275 cm),,,,,,,,,0.0,,0,continue,manual,49.95,164.95,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
